"","x"
"1",18.617
"2",17.184
"3",12.997
"4",15.446
"5",15.811
"6",11.863
"7",16.835
"8",13.164
"9",15.806
"10",19.075
"11",19.085
"12",19.902
"13",17.836
"14",19.921
"15",17.692
"16",19.583
"17",19.66
"18",17.809
"19",17.796
"20",17.662
"21",15.559
"22",16.854
"23",12.324
"24",17.327
"25",17.744
"26",19.79
"27",19.35
"28",18.851
"29",16.537
"30",18.233
"31",18.363
"32",18.109
"33",17.821
"34",17.971
"35",20.166
"36",19.857
"37",19.957
"38",20.301
"39",20.122
"40",20.25
"41",20.007
"42",20.074
"43",20.213
"44",19.976
"45",19.971
"46",19.928
"47",19.919
"48",19.986
"49",20.109
"50",20.239
"51",19.917
"52",19.994
