"","weight"
"1",6.58450453716932
"2",1.51082758781719
"3",1.51082758781719
"4",1.60602272700707
"5",0.631268564053497
"6",0.630713881217831
"7",1.52082214612294
"8",0.456676384585943
"9",0.641950154503912
"10",1.49120756440371
"11",0.63691129663884
"12",0.501597448206329
"13",1.26810882818094
"14",1.08557883197526
"15",1.10136279195695
"16",3.08541731399561
"17",1.4333875964793
"18",1.29726635697401
"19",1.45797805254669
"20",1.45499140860414
"21",0.828552955557658
"22",0.805294976988038
"23",0.801124209787288
"24",0.778973683820401
"25",0.819390017115887
"26",0.827647267748339
"27",0.837735041751184
"28",0.702424088757266
"29",0.576807645256645
"30",0.96787573583976
"31",0.898489532480521
"32",1.01295776818032
