"","x"
"1",21.842
"2",19.379
"3",19.612
"4",19.424
"5",20.135
"6",16.587
"7",19.892
"8",19.082
"9",18.895
"10",22.841
"11",19.277
"12",20.854
"13",21.33
"14",21.539
"15",15.309
"16",21.484
"17",19.376
"18",20.438
"19",19.431
"20",15.24
"21",22.09
"22",21.812
"23",22.24
"24",19.223
"25",21.871
"26",19.57
"27",17.084
"28",19.953
"29",17.404
"30",21.393
"31",18.062
"32",19.049
"33",21.838
"34",15.153
"35",20.094
"36",22.331
"37",20.427
"38",18.149
"39",20.003
"40",16.247
"41",18.849
"42",17.954
"43",20.416
"44",21.036
"45",21.52
