"","x"
"1",24.499
"2",23.837
"3",21.842
"4",24.907
"5",19.612
"6",23.151
"7",22.939
"8",19.424
"9",20.135
"10",16.587
"11",19.892
"12",19.082
"13",18.895
"14",23.131
"15",22.841
"16",19.277
"17",23.197
"18",21.588
"19",23.169
"20",24.661
"21",20.854
"22",22.991
"23",23.511
"24",23.251
"25",21.33
"26",21.514
"27",22.977
"28",21.539
"29",21.484
"30",22.23
"31",19.376
"32",20.438
"33",21.117
"34",21.831
"35",19.431
"36",22.09
"37",21.812
"38",22.24
"39",19.223
"40",21.871
"41",21.259
"42",20.78
"43",19.57
"44",19.953
"45",17.404
"46",21.393
"47",19.049
"48",21.838
"49",20.094
"50",22.331
"51",18.149
"52",20.003
