"","x"
"1",19.379
"2",19.612
"3",19.424
"4",18.895
"5",21.514
"6",21.539
"7",15.309
"8",21.484
"9",19.376
"10",20.438
"11",19.431
"12",15.24
"13",22.09
"14",21.812
"15",22.24
"16",19.223
"17",21.871
"18",19.57
"19",16.822
"20",19.953
"21",17.404
"22",21.393
"23",19.049
"24",21.838
"25",15.153
"26",20.094
"27",22.331
"28",20.427
"29",18.149
"30",21.457
"31",21.368
"32",20.003
"33",21.183
"34",16.247
"35",20.707
"36",18.849
"37",17.954
"38",20.416
"39",21.702
"40",21.262
"41",21.036
"42",16.221
"43",20.666
"44",21.52
