"","weight"
"1",1.95053838728609
"2",2.4521998288534
"3",1.45897224096068
"4",0.753557562425839
"5",0.992943100135235
"6",0.735720055175552
"7",3.40187727597203
"8",2.24412031747312
"9",2.78246311747309
"10",2.83727090677857
"11",0.348713349441081
"12",2.24413368595694
"13",0.808810979228367
"14",0.794793054905318
"15",1.24492128265324
"16",0.2609999997727
"17",1.04429354110939
"18",0.34456494350881
"19",1.05738403633662
"20",0.228454809888744
"21",0.583887489195741
"22",1.93514056336905
"23",1.43669760234677
"24",2.71892699369481
"25",2.20438222644866
"26",2.81102276759022
"27",0.410199951316854
