"","x"
"1",19.379
"2",19.612
"3",15.358
"4",19.424
"5",20.135
"6",19.892
"7",19.082
"8",18.895
"9",23.251
"10",21.33
"11",21.514
"12",21.539
"13",15.309
"14",21.484
"15",22.23
"16",19.376
"17",20.438
"18",21.831
"19",19.431
"20",15.24
"21",22.09
"22",21.812
"23",22.24
"24",19.223
"25",21.871
"26",19.57
"27",16.822
"28",19.953
"29",17.404
"30",21.393
"31",18.062
"32",19.049
"33",21.838
"34",15.153
"35",20.094
"36",22.331
"37",20.427
"38",18.149
"39",21.457
"40",21.368
"41",20.003
"42",21.183
"43",16.247
"44",20.707
"45",22.165
"46",18.849
"47",17.954
"48",20.416
"49",21.702
"50",21.262
"51",21.036
"52",16.221
"53",20.666
"54",21.52
