"","x"
"1",24.499
"2",23.837
"3",21.842
"4",24.907
"5",19.379
"6",19.612
"7",15.358
"8",23.151
"9",22.939
"10",19.424
"11",20.135
"12",16.587
"13",19.892
"14",16.715
"15",19.082
"16",18.895
"17",23.131
"18",22.841
"19",16.083
"20",16.437
"21",19.277
"22",23.197
"23",21.588
"24",23.169
"25",20.854
"26",22.991
"27",23.511
"28",23.251
"29",21.33
"30",21.514
"31",22.977
"32",21.539
"33",21.484
"34",19.376
"35",20.438
"36",21.117
"37",19.431
"38",21.812
"39",19.223
"40",20.78
"41",19.57
"42",17.084
"43",19.953
"44",17.404
"45",21.393
"46",18.062
"47",19.049
"48",20.094
"49",18.149
"50",20.003
"51",18.849
