"","x"
"1",3.969
"2",6.031
"3",7.012
"4",7.216
"5",3.623
"6",5.247
"7",0.085
"8",0.069
"9",5.522
"10",5.716
"11",5.86
"12",0
"13",5.631
"14",0
"15",0.192
"16",-0.142
"17",2.853
"18",0.526
"19",0
"20",0
"21",3.17
"22",0
"23",0.092
"24",3.613
"25",0.234
"26",0
"27",-0.207
"28",0.643
"29",-0.002
"30",3.42
"31",3.82
"32",0
"33",0
"34",2.793
"35",4.419
"36",0.877
"37",0.099
"38",0
"39",0
"40",0.275
"41",0.608
"42",-0.016
"43",0.016
"44",0
"45",0
"46",5.686
"47",-0.12
"48",0
"49",0
"50",4.439
"51",3.58
"52",4.567
"53",0
"54",6.423
"55",0.115
"56",4.29
