"","V1","V2"
"1",1,5
"2",2,5
"3",2,6
"4",3,6
"5",3,7
"6",4,7
"7",4,9
"8",6,10
"9",7,10
"10",5,11
"11",8,13
"12",9,13
"13",10,14
"14",10,15
"15",11,15
"16",11,16
"17",12,16
"18",16,17
"19",15,18
"20",14,19
"21",15,19
"22",13,20
"23",14,20
"24",13,21
"25",17,22
"26",18,22
"27",18,23
"28",19,23
"29",19,24
"30",20,24
"31",20,25
"32",21,25
"33",25,26
"34",24,27
"35",22,28
"36",23,28
"37",22,29
"38",26,30
"39",27,30
"40",27,31
"41",28,31
"42",28,32
"43",32,33
"44",31,34
"45",32,34
"46",31,35
"47",30,36
