"","weight"
"1",0.282132947905119
"2",1.53920356044386
"3",0.792146451074128
"4",0.901953990217152
"5",0.506083984659047
"6",1.51256107312127
"7",0.609007718267822
"8",1.08961874034183
"9",1.21935433765066
"10",1.25535851450307
"11",1.39028090717955
"12",1.36862156902817
"13",0.687785577026538
"14",0.7018012538487
"15",0.639130659660638
"16",0.511726489552272
"17",0.762554260336988
"18",0.851024794170216
"19",0.64960680401923
"20",0.166240789236458
"21",0.738400975458615
"22",1.09476024789318
"23",0.572598463300718
"24",1.20567864700883
"25",0.414410424439521
