"","x"
"1",7.513
"2",3.275
"3",6.546
"4",6.957
"5",0.281
"6",0.508
"7",6.423
"8",5.242
"9",5.384
"10",4.104
"11",6.166
"12",5.571
"13",5.897
"14",4.535
"15",4.749
"16",4.527
"17",4.456
"18",5.697
"19",3.866
"20",4.324
"21",4.101
"22",5.026
"23",4.5
"24",4.296
"25",3.959
"26",5.124
"27",6.514
"28",4.193
"29",6.515
"30",6.44
"31",7.838
"32",4.089
"33",7.792
"34",6.164
"35",6.466
"36",5.201
"37",7.877
"38",4.82
"39",6.875
"40",5.138
"41",5.136
"42",5.211
"43",5.803
"44",6.426
"45",6.27
"46",5.239
"47",4.792
"48",6.247
"49",5.937
"50",5.524
"51",6.094
"52",5.965
