"","x"
"1",5.242
"2",4.104
"3",5.571
"4",5.897
"5",4.749
"6",4.527
"7",4.456
"8",5.697
"9",3.866
"10",4.324
"11",5.026
"12",4.5
"13",4.296
"14",6.514
"15",4.193
"16",6.515
"17",6.44
"18",7.838
"19",4.089
"20",7.792
"21",0.3
"22",6.164
"23",6.466
"24",5.201
"25",4.188
"26",7.877
"27",4.82
"28",6.875
"29",5.138
"30",5.136
"31",5.211
"32",5.803
"33",6.426
"34",6.27
"35",5.239
"36",4.792
"37",6.247
"38",5.937
"39",5.524
"40",4.628
"41",5.969
"42",6.55
"43",6.094
"44",5.965
"45",5.514
"46",5.679
"47",6.016
"48",6.079
