"","weight"
"1",1.55409266131426
"2",2.12467056279759
"3",3.60335732369198
"4",0.902002549944232
"5",0.527442887886564
"6",0.434682642859217
"7",0.547452281017824
"8",0.364687537938275
"9",0.586706570723786
"10",0.264884880705656
"11",0.714107134860109
"12",0.296405128045452
"13",0.330243849644453
"14",0.420685155482134
"15",0.512680212188675
"16",1.3872995349895
"17",0.293920057622767
"18",0.282065595135284
"19",1.36447645637869
"20",1.63325931797247
"21",1.06286894783586
"22",1.08587338075366
"23",2.09270184210094
"24",1.11072994063321
