"","weight"
"1",0.807170985638037
"2",0.728079665787138
"3",0.712050981628023
"4",0.573767374389609
"5",0.455521679003524
"6",1.73841882198679
"7",0.90255692329831
"8",0.954122109629876
"9",0.779706483402867
"10",0.943773807608734
"11",0.683915930788646
"12",0.795915950461068
"13",0.364133492357359
"14",0.807083638795313
"15",0.70243576266757
"16",0.45098403549291
"17",0.775835678233491
"18",0.966935364926726
"19",1.94610919557847
"20",1.74301348216738
"21",0.488926375383705
"22",0.797621464324702
