"","weight"
"1",0.468213626147082
"2",7.60431351278553
"3",0.856256970746374
"4",0.798511740838338
"5",4.27816654709247
"6",1.8109290434845
"7",1.65529453570027
"8",1.70255719448288
"9",1.7358804682378
"10",1.76961464695708
"11",1.81077381250627
"12",0.425445648505832
"13",1.05962446166533
"14",1.06526888629703
"15",0.589312141473204
"16",1.93451389244987
"17",0.556941648896273
"18",5.03905903915127
"19",1.89104405094679
"20",1.34353861117678
"21",0.375973403331989
"22",1.51843472035372
"23",1.96424565661562
"24",0.898788629187938
"25",1.26143767187541
"26",4.17060393713436
"27",2.86483175787694
"28",4.22173293799096
