"","weight"
"1",1.28875909298174
"2",1.02303470158306
"3",1.28514590609548
"4",1.00004999844394
"5",0.728010989163037
"6",0.737631344255702
"7",1.98012625873279
"8",1.42762039774067
"9",1.6773789076217
"10",1.06831643274809
"11",1.74590950448131
"12",1.38224455141779
"13",1.06831643274809
"14",1.34272111812196
"15",1.09603832052769
"16",1.29402472908714
"17",1.09603832052769
"18",10.9556537459463
"19",1.66082015332826
"20",1.54231111696186
"21",1.30095188234764
"22",2.00614580719549
"23",0.824621124935699
"24",1.51822264511257
"25",3.22406575648603
"26",3.20244297345037
