"","x"
"1",15.386
"2",13.687
"3",12.85
"4",12.959
"5",14.02
"6",16.409
"7",10.558
"8",11.457
"9",13.213
"10",14.522
"11",16.473
"12",16.243
"13",15.484
"14",15.727
"15",14.523
"16",14.308
"17",12.161
"18",7.728
"19",12.725
"20",11.824
"21",12.745
"22",15.133
"23",14.136
"24",15.239
"25",15.642
"26",15.008
"27",12.463
"28",15.296
"29",12.526
"30",13.899
"31",15.394
"32",14.897
"33",15.458
"34",15.556
"35",15.537
"36",12.881
"37",16.205
"38",13.117
"39",18.334
"40",15.017
"41",10.663
"42",12.52
"43",12.555
