"","x"
"1",12.525
"2",10.983
"3",11.354
"4",14.385
"5",7.022
"6",7.468
"7",11.365
"8",14.625
"9",17.068
"10",13.899
"11",11.551
"12",15.662
"13",11.517
"14",13.223
"15",10.526
"16",12.338
"17",10.848
"18",15.105
"19",15.549
"20",9.82
"21",12.014
"22",10.45
"23",10.294
"24",10.367
"25",14.972
"26",17.173
"27",15.514
"28",14.944
"29",15.479
"30",10.324
"31",13.694
"32",11.088
"33",10.959
"34",5.794
"35",14.936
"36",12.314
"37",12.096
"38",9.913
"39",6.903
"40",10.08
"41",12.201
"42",13.813
"43",17.118
"44",5.18
