"","V1","V2"
"1",1,9
"2",2,3
"3",2,8
"4",2,13
"5",2,14
"6",3,9
"7",4,6
"8",4,13
"9",5,9
"10",5,10
"11",5,12
"12",6,11
"13",6,22
"14",6,23
"15",7,24
"16",8,17
"17",9,16
"18",9,21
"19",10,12
"20",11,12
"21",12,15
"22",12,16
"23",13,22
"24",13,28
"25",14,17
"26",14,18
"27",16,28
"28",16,32
"29",17,20
"30",17,26
"31",18,24
"32",19,25
"33",19,34
"34",20,27
"35",21,29
"36",21,32
"37",21,34
"38",22,23
"39",22,30
"40",24,26
"41",24,36
"42",24,41
"43",25,34
"44",25,36
"45",26,33
"46",26,35
"47",27,33
"48",28,31
"49",28,38
"50",29,32
"51",30,31
"52",31,37
"53",32,43
"54",32,44
"55",33,40
"56",34,43
"57",35,36
"58",35,38
"59",35,39
"60",36,39
"61",37,45
"62",38,42
"63",39,42
"64",39,43
"65",40,41
