"","x"
"1",12.967
"2",12.525
"3",13.02
"4",14.385
"5",16.81
"6",15.951
"7",12.3
"8",12.312
"9",11.365
"10",14.625
"11",17.544
"12",18.491
"13",17.068
"14",13.899
"15",17.898
"16",11.551
"17",18.114
"18",15.662
"19",18.438
"20",13.223
"21",12.338
"22",15.105
"23",18.227
"24",15.549
"25",18.235
"26",16.393
"27",12.014
"28",10.45
"29",14.972
"30",17.173
"31",15.514
"32",18.257
"33",16.751
"34",14.944
"35",15.479
"36",13.694
"37",11.088
"38",10.959
"39",14.936
"40",12.314
"41",12.096
"42",12.201
"43",13.813
"44",18.765
"45",17.118
"46",17.441
"47",12.771
