"","x"
"1",12.967
"2",12.525
"3",13.02
"4",14.385
"5",16.81
"6",15.951
"7",7.468
"8",11.365
"9",14.625
"10",17.544
"11",18.491
"12",17.068
"13",13.899
"14",11.551
"15",18.114
"16",15.662
"17",11.517
"18",10.526
"19",12.338
"20",10.848
"21",15.105
"22",15.549
"23",16.393
"24",9.82
"25",12.014
"26",10.45
"27",10.294
"28",14.972
"29",17.173
"30",15.514
"31",14.944
"32",15.479
"33",10.324
"34",13.694
"35",11.088
"36",10.959
"37",14.936
"38",12.314
"39",12.096
"40",9.913
"41",6.903
"42",12.201
"43",13.813
"44",17.118
"45",12.771
