"","x"
"1",1.955
"2",4.781
"3",2.574
"4",8.208
"5",11.143
"6",7.761
"7",6.205
"8",9.104
"9",6.596
"10",10.51
"11",6.846
"12",1.583
"13",8.537
"14",2.613
"15",7.518
"16",9.171
"17",7.054
"18",11.227
"19",5.387
"20",8.697
"21",7.373
"22",9.154
"23",9.799
"24",7.145
"25",8.45
"26",8.635
"27",9.938
"28",7.633
"29",5.407
"30",8.969
"31",6.434
"32",9.743
"33",3.988
"34",8.987
"35",5.727
"36",5.916
"37",7.132
"38",9.216
"39",9.754
"40",6.149
"41",5.75
"42",8.326
"43",7.544
"44",1.822
"45",7.635
"46",6.454
"47",6.241
"48",7.518
"49",7.69
"50",6.354
"51",6.563
"52",12.416
"53",7.364
"54",5.584
