"","x"
"1",1.955
"2",4.781
"3",2.574
"4",8.208
"5",7.761
"6",6.205
"7",6.596
"8",10.51
"9",6.846
"10",1.583
"11",8.537
"12",2.613
"13",7.518
"14",7.054
"15",5.387
"16",8.697
"17",7.373
"18",9.799
"19",7.145
"20",8.45
"21",8.635
"22",7.633
"23",8.969
"24",6.434
"25",9.743
"26",3.988
"27",5.727
"28",5.916
"29",7.132
"30",9.216
"31",9.754
"32",6.149
"33",0
"34",5.75
"35",8.326
"36",7.544
"37",1.822
"38",7.635
"39",6.454
"40",6.241
"41",7.518
"42",1.823
"43",7.69
"44",6.354
"45",4.787
"46",6.563
"47",12.416
"48",7.364
"49",8.612
"50",5.584
"51",4.348
