"","x"
"1",4.781
"2",7.761
"3",6.205
"4",6.596
"5",6.846
"6",7.518
"7",9.171
"8",7.054
"9",5.387
"10",7.373
"11",9.154
"12",9.799
"13",7.145
"14",8.45
"15",8.635
"16",9.938
"17",7.633
"18",8.969
"19",6.434
"20",9.743
"21",3.988
"22",8.987
"23",5.727
"24",5.916
"25",7.132
"26",9.216
"27",9.754
"28",4.469
"29",6.149
"30",5.75
"31",8.326
"32",7.544
"33",7.635
"34",6.454
"35",6.241
"36",7.518
"37",7.69
"38",6.354
"39",4.787
"40",11.485
"41",6.563
"42",13.334
"43",12.416
"44",7.364
"45",13.052
"46",8.612
"47",5.584
"48",13.539
"49",12.37
"50",12.167
"51",4.348
